tenure_months,monthly_charges,total_charges,num_support_tickets,contract_type,payment_method,has_addon_streaming,churned
52,93.4013280843931,5207.479383582552,1,one_year,credit_card,True,1
62,93.38540218140342,5683.279114101423,0,month_to_month,credit_card,True,0
15,69.19315226931975,1073.5995044595977,1,one_year,paypal,False,0
55,76.85294398389607,4492.292330183673,2,one_year,credit_card,False,0
43,54.98550763469775,2604.217324584026,1,month_to_month,paypal,False,0
67,64.75791554510742,4270.69618357856,0,month_to_month,credit_card,True,0
52,55.75891667634073,2733.751594043149,1,month_to_month,debit_card,False,1
23,81.44831165126388,1833.3227190284554,4,one_year,paypal,True,1
60,68.18207719835722,4019.740302576168,1,month_to_month,debit_card,False,0
1,64.64745870207842,63.83566058937992,2,month_to_month,credit_card,False,0
3,74.38805339507812,234.00002026205064,1,month_to_month,bank_transfer,False,1
71,73.02693867313482,5004.535839198354,3,two_year,debit_card,False,1
21,63.24325337299476,1317.9615308585226,3,one_year,paypal,False,0
66,107.78759092034707,7169.024856198058,2,two_year,credit_card,True,0
19,44.42580064446257,857.9364429882936,7,one_year,debit_card,True,0
61,99.09036081918073,6278.625531673534,0,one_year,bank_transfer,True,0
1,24.53644739757749,24.362601929474355,3,month_to_month,debit_card,False,1
10,90.78738089837107,927.8887415449905,3,one_year,debit_card,False,0
54,86.92346926055725,4689.491833468078,5,two_year,debit_card,False,1
29,89.96935809245998,2587.51550362001,1,month_to_month,bank_transfer,False,0
45,68.74506632062649,3026.1023676750997,2,two_year,paypal,False,0
53,86.63662904192759,4447.509310765105,0,month_to_month,debit_card,True,0
10,90.42444578438266,974.5368228602737,5,month_to_month,paypal,True,0
54,76.6628506415022,4401.740383689063,3,one_year,bank_transfer,False,0
35,69.78272506603608,2326.7766055839097,1,month_to_month,bank_transfer,False,0
63,62.747780991261656,3900.069173166042,1,month_to_month,bank_transfer,False,0
26,104.28629359968633,2542.4917863678306,2,month_to_month,debit_card,True,0
50,69.15132379841783,3767.3940785328846,4,month_to_month,debit_card,False,0
34,89.53928300857424,2981.1638202903705,4,month_to_month,paypal,False,1
52,37.93999836943123,1972.0246067501585,0,month_to_month,credit_card,False,0
15,108.15896986693762,1575.9369265310913,3,two_year,debit_card,True,1
65,35.91800748705189,2328.28014543885,1,one_year,credit_card,True,0
64,47.4955297924033,3081.8760392217887,1,one_year,bank_transfer,False,1
59,59.16033199547615,3504.816677920959,0,month_to_month,paypal,True,0
51,57.08806795084656,3130.8494356376614,2,month_to_month,bank_transfer,False,0
9,66.00240825803385,579.8445218655386,1,month_to_month,bank_transfer,True,1
0,95.02218964624359,0.0,3,one_year,credit_card,True,0
48,106.8251122885381,4920.112694575739,0,month_to_month,paypal,True,0
46,77.10752421340193,3597.733318476756,1,two_year,paypal,False,0
15,55.179628404422104,765.5271650153832,2,one_year,paypal,True,0
69,69.1732543807218,5153.483052908879,2,one_year,credit_card,True,1
63,85.00847108807153,5038.802754193066,3,one_year,bank_transfer,False,0
47,82.64630680935093,3976.833129287621,2,one_year,credit_card,False,0
11,52.85308494891651,593.9513560452936,2,month_to_month,debit_card,False,0
51,56.3083262234429,2917.497829297382,6,two_year,credit_card,False,0
3,82.26088419541573,252.44466322853273,2,one_year,credit_card,True,1
47,66.07003159203785,2974.922158028256,3,two_year,bank_transfer,True,0
68,42.655742173960036,2741.493261309914,4,one_year,bank_transfer,True,0
3,65.63533110905652,198.6402090678574,3,month_to_month,paypal,True,1
9,104.01585516856633,973.6585633816633,5,one_year,paypal,False,1
1,110.44217901706952,111.08938559768171,0,one_year,paypal,False,1
61,47.324579491605434,2857.8273155921897,4,month_to_month,paypal,False,1
66,76.22818694901352,5079.204763683283,1,one_year,paypal,False,0
4,81.3280270531849,314.7571701020927,3,month_to_month,debit_card,False,1
71,50.47229584467483,3628.801864626512,1,one_year,bank_transfer,True,0
57,75.02973062035636,4366.274250963148,1,month_to_month,bank_transfer,False,0
55,47.95725941472951,2615.1686370741236,1,month_to_month,paypal,False,0
13,55.6112888696621,772.8202052229447,2,two_year,bank_transfer,False,0
61,98.07912107100024,5563.830865054504,2,two_year,credit_card,False,0
3,91.20654409559388,278.19211797052265,0,month_to_month,bank_transfer,False,0
67,66.35842141302966,4596.927088195233,0,one_year,credit_card,False,0
47,85.19067491526438,3820.266450614414,2,one_year,paypal,False,0
55,45.75365143416085,2610.7881941370174,1,month_to_month,credit_card,False,0
28,87.6682434818118,2460.1421156295164,3,month_to_month,bank_transfer,True,0
55,44.575016801751936,2484.232373566012,0,two_year,paypal,False,0
10,73.90761831877597,680.6139024235522,1,month_to_month,credit_card,True,1
38,30.52634647182797,1168.603709689201,1,two_year,paypal,False,0
35,85.55868440055086,3247.741669565999,4,two_year,credit_card,False,1
31,76.1116038380496,2330.5530583825935,2,month_to_month,bank_transfer,True,0
6,50.35089482664817,287.02943284265285,2,two_year,paypal,True,1
3,47.815257327939854,131.57755070106174,0,two_year,debit_card,True,0
57,96.13999106808032,5069.609352248806,1,one_year,debit_card,False,0
31,76.73913352120381,2623.3145098128266,2,month_to_month,bank_transfer,True,1
39,76.40899027692076,2881.2744801404465,1,month_to_month,debit_card,True,0
33,66.22502596271251,2155.6224890231974,3,month_to_month,credit_card,True,1
19,85.0642412965573,1469.4666423275933,2,one_year,paypal,False,1
16,73.418767422566,1183.4244655702373,2,month_to_month,credit_card,False,1
9,83.45458756995491,769.2036209127906,4,month_to_month,bank_transfer,True,0
9,61.36081248692167,564.5170768651394,1,two_year,credit_card,True,1
32,84.22300313869049,2768.135322209736,0,one_year,credit_card,False,0
31,74.51719672633105,2141.465910343656,1,month_to_month,paypal,False,0
32,67.15920783534119,2064.38782389614,0,month_to_month,paypal,True,0
39,42.86800298121772,1632.139338977481,2,month_to_month,credit_card,False,0
20,27.527250819141386,548.3887471230322,3,month_to_month,debit_card,True,1
36,70.15978617815885,2348.0895837880603,3,one_year,debit_card,False,1
54,63.56928430692145,3407.945371158781,1,month_to_month,paypal,False,0
48,82.95721634973013,3860.3167776449422,5,one_year,credit_card,False,1
69,69.03032199058688,4727.356612373057,1,month_to_month,credit_card,False,0
71,31.019228621641513,2206.3412942401887,3,one_year,paypal,True,0
13,45.69493071394532,588.7952647337278,1,one_year,bank_transfer,False,0
38,64.10862490676777,2511.1782642565067,0,one_year,paypal,False,0
23,53.42249674399457,1169.4400221755836,0,one_year,debit_card,True,0
2,91.19507221636471,170.15180648495323,3,one_year,credit_card,False,1
64,66.54133774320142,3774.499518152144,0,one_year,bank_transfer,True,0
7,55.440390292717694,365.6701135269098,1,month_to_month,bank_transfer,True,0
71,96.44271788156954,6833.683273642179,3,month_to_month,paypal,False,0
57,47.86835012424244,2650.334140387897,2,month_to_month,bank_transfer,False,0
2,41.72965352694695,82.51777136388363,2,month_to_month,bank_transfer,True,1
31,70.72961511228463,2349.367221572445,1,month_to_month,credit_card,False,0
60,91.83167238754945,5563.107855426446,1,month_to_month,debit_card,True,0
18,94.60516915759392,1766.802248566686,0,one_year,bank_transfer,False,1
40,82.47284199223303,3405.6596935518337,3,one_year,credit_card,False,0
61,65.08558452675602,4164.081163541556,1,one_year,debit_card,True,0
9,84.97627771964954,691.1728338874666,3,month_to_month,debit_card,False,1
3,78.72558906465729,224.85117099286575,3,one_year,credit_card,False,1
32,63.559547427237305,2142.0602733302526,3,month_to_month,paypal,False,0
35,58.072566647264445,2121.9170774935806,2,one_year,bank_transfer,True,0
53,31.44957728566506,1607.0901926495585,6,month_to_month,paypal,False,1
49,93.56901700636662,4536.346764876547,2,one_year,paypal,True,0
30,78.77633046723393,2240.060751633842,6,one_year,paypal,False,0
46,109.96931749491861,5369.990663203108,3,two_year,credit_card,False,0
12,83.07895641845882,1048.0079017155256,3,month_to_month,paypal,True,1
66,96.80508801903657,6231.044867976087,3,one_year,debit_card,False,0
49,53.70061386667958,2744.188863755913,0,month_to_month,credit_card,False,0
4,94.81193092386144,374.6512646512026,1,month_to_month,credit_card,False,1
30,57.0806973621245,1805.6326269489944,4,one_year,credit_card,True,0
26,60.72399117297131,1387.6673484694224,1,month_to_month,debit_card,True,0
37,56.43300242317712,1957.93488895157,1,month_to_month,paypal,True,1
41,16.66165043934205,681.7299920867124,6,one_year,bank_transfer,True,0
49,62.698040479784915,2978.652266894342,4,month_to_month,credit_card,False,0
7,97.46349835777296,699.1698629589355,3,one_year,bank_transfer,False,1
64,68.08232794868059,4349.091933686105,3,month_to_month,paypal,True,1
48,82.65736647114576,4152.947718463695,3,one_year,paypal,True,0
30,68.81915565389889,2098.111220122858,2,one_year,bank_transfer,False,0
64,42.64115445236274,2479.3492181280267,1,one_year,paypal,True,1
32,81.33941319167447,2346.8610376755573,0,one_year,paypal,False,0
41,81.44484840374548,3375.761931222924,2,one_year,debit_card,False,0
70,68.56002815120424,5164.44842108174,1,month_to_month,paypal,False,0
9,99.53617262396415,865.5157661401771,2,month_to_month,paypal,False,1
11,56.02735170675093,584.899600360501,3,month_to_month,paypal,False,1
69,58.4076006464755,3990.3956882767384,3,one_year,credit_card,False,0
46,67.06566739742827,2944.4175284723697,0,month_to_month,credit_card,False,0
70,63.62653818846392,4606.325981131168,4,month_to_month,bank_transfer,False,0
57,86.00836715830428,4458.281508061742,0,one_year,bank_transfer,False,0
69,48.873070729930845,3388.829672334885,1,one_year,bank_transfer,False,0
7,78.89884125089243,574.4029805307555,1,month_to_month,credit_card,True,1
17,124.79008266216611,2052.2763444573598,1,month_to_month,paypal,False,0
67,97.06147155084119,6608.748722905204,2,month_to_month,bank_transfer,False,1
47,87.14420707113224,3616.0408010853657,5,month_to_month,paypal,False,0
55,80.45759333835208,4236.800093498262,4,month_to_month,paypal,True,0
29,62.68566428707582,1852.8594165732825,1,one_year,paypal,True,0
21,82.51489086179176,1806.1163444309534,0,month_to_month,debit_card,True,1
12,74.61344604761251,890.1459263149236,5,month_to_month,debit_card,False,1
26,84.88817467395431,2200.357251116524,1,one_year,credit_card,False,1
7,89.60467537445328,616.0771297132661,3,month_to_month,bank_transfer,False,1
53,62.270542545661826,3220.6195840647097,2,month_to_month,credit_card,False,1
20,85.18074289970072,1713.0294897430288,1,two_year,bank_transfer,False,0
9,48.52595174564398,437.7097357897993,1,one_year,bank_transfer,False,0
41,60.37119954218983,2689.8928023295725,4,month_to_month,paypal,True,0
36,92.08366764339385,3087.196509447531,1,month_to_month,paypal,True,0
4,102.54462283327145,433.9733137499851,1,one_year,paypal,True,1
51,82.1105041044862,4208.494653344988,4,month_to_month,bank_transfer,True,0
5,51.799222215977046,239.9238579376441,3,month_to_month,paypal,True,1
53,67.9482810758284,3691.3469091861066,2,month_to_month,paypal,False,1
52,32.556485182588524,1611.0365928305382,2,month_to_month,debit_card,False,1
6,49.35935509676845,322.1288589807454,3,one_year,bank_transfer,True,0
0,101.85456912039137,0.0,2,month_to_month,credit_card,True,1
45,62.853898794663685,2880.297912107532,1,month_to_month,credit_card,True,0
24,40.03779316703906,922.5332021692009,2,month_to_month,bank_transfer,False,1
37,72.03641226206597,2921.5648956850996,2,month_to_month,bank_transfer,False,0
4,97.24916488000426,401.0327596634029,5,month_to_month,debit_card,True,1
30,38.40562605611151,1028.5070747633265,4,month_to_month,paypal,False,0
41,82.84305904598526,3202.9328286599325,2,month_to_month,debit_card,False,1
17,72.72516612506985,1235.8320986864667,1,month_to_month,bank_transfer,False,1
35,75.82410402262987,2653.884684496841,1,month_to_month,bank_transfer,False,1
25,109.8548560167064,2617.8071103089364,3,one_year,debit_card,False,0
11,100.90464303393118,1020.9683220997866,2,month_to_month,bank_transfer,False,0
49,66.87872998356195,2980.0135074987143,1,month_to_month,paypal,False,0
70,37.439155720975776,2766.5062135714315,3,one_year,paypal,False,0
39,63.03231297875357,2645.028342343054,0,month_to_month,paypal,True,0
21,26.952683542914304,547.4614352924052,1,month_to_month,paypal,False,1
64,75.40589893415661,5209.402137921007,1,one_year,bank_transfer,False,0
53,46.571096279474624,2430.3343489156355,0,two_year,bank_transfer,False,0
56,58.2816357909683,3549.0538629059247,1,month_to_month,debit_card,False,0
61,32.19255504582483,2016.484737649654,2,month_to_month,debit_card,False,0
26,74.5211917820405,1980.2985686315908,2,month_to_month,credit_card,False,0
34,74.44264485098904,2340.3454426548633,3,month_to_month,debit_card,True,0
32,48.10607225938257,1517.8920422347896,2,one_year,bank_transfer,False,0
56,82.14106869541104,4629.819857738168,3,month_to_month,credit_card,False,0
14,77.59504376997394,1127.4262498640892,3,month_to_month,credit_card,False,0
15,43.432095890737806,665.2664251943721,1,two_year,bank_transfer,False,0
20,87.61846926398395,1734.7284064152054,2,one_year,debit_card,True,0
56,78.03497838639493,3898.297319967395,2,month_to_month,bank_transfer,False,0
45,68.9368702386048,3033.4166211475176,3,month_to_month,credit_card,False,0
35,66.89739420935199,2326.204425664259,1,month_to_month,bank_transfer,False,1
2,110.451788093298,219.3806297165509,3,month_to_month,paypal,True,1
2,51.69548557693352,98.74405253884511,5,month_to_month,bank_transfer,False,1
54,60.51626768290522,3169.4658179135945,0,month_to_month,paypal,True,0
32,63.30135925452785,2138.412355467516,4,one_year,paypal,False,0
29,67.0867785360513,1766.8995384269433,0,one_year,paypal,True,1
60,66.26483730391294,3998.73051533265,0,month_to_month,paypal,True,0
63,100.03203745262385,6828.070454852639,1,one_year,paypal,True,0
18,10.0,174.14246668918574,1,month_to_month,bank_transfer,False,0
37,87.06465325738152,3365.6532985572762,2,two_year,paypal,False,0
66,94.42712258626685,5676.032238490985,0,month_to_month,paypal,True,0
49,78.95430060190137,3645.299781919986,2,month_to_month,bank_transfer,True,0
24,80.25189986862456,1907.6934586736606,2,month_to_month,paypal,False,1
57,58.72250646895083,3129.056027802817,0,month_to_month,paypal,True,0
18,66.27657874671763,1134.0174958910986,1,month_to_month,credit_card,False,0
15,104.14724027343107,1534.9221157548477,3,month_to_month,bank_transfer,False,0
24,69.20834570055102,1648.1991180292905,2,month_to_month,paypal,True,1
35,68.43253943748475,2361.511932443004,6,month_to_month,debit_card,True,1
3,40.41734891716476,123.52068000893878,1,month_to_month,debit_card,False,1
71,60.9426262924173,4483.73552245928,1,one_year,bank_transfer,False,0
66,51.47843919299015,3634.538662724371,2,month_to_month,debit_card,False,0
64,107.74681892511893,6723.617324118039,3,one_year,bank_transfer,False,0
70,84.65279132930982,5640.547507576457,2,one_year,paypal,True,0
44,76.6709802327241,3293.2660895384233,1,month_to_month,paypal,False,0
24,83.67257458959442,2101.2197210601853,3,one_year,bank_transfer,False,1
23,109.96577966682669,2518.022846437934,0,one_year,paypal,False,0
34,62.13894124827941,2112.74188838024,3,two_year,paypal,False,0
32,74.79167288291043,2445.006198210963,0,two_year,bank_transfer,True,0
53,72.86602337295392,3843.550653122096,3,one_year,paypal,False,0
58,76.263312146647,4427.7398818335905,5,month_to_month,debit_card,False,0
27,81.22561052802433,2002.1090799521353,5,one_year,bank_transfer,False,0
70,92.59161708454918,6904.205331887196,2,month_to_month,bank_transfer,False,0
58,59.604560984928,3466.4754779369046,0,month_to_month,bank_transfer,False,0
12,53.97041198513952,610.6673293353027,4,one_year,paypal,False,0
30,54.259960330549156,1549.2010622989703,1,month_to_month,debit_card,True,0
5,85.97825855182043,417.3693538402947,1,one_year,paypal,True,0
13,76.39108013446723,1008.2561641309,4,one_year,debit_card,False,0
57,90.12780955239498,5353.7348472189315,1,month_to_month,debit_card,False,1
52,54.67222639777678,2989.2878591832555,3,month_to_month,bank_transfer,False,1
